wikidata_id;lang_code;label;aliases
Q660678;el;Μαξιμίνος της Τριρ;
Q707738;de;Lucius Marcius Philippus;
Q707738;es;Lucio Marcio Filipo;
Q707738;fr;Lucius Marcius Philippus;
Q707738;it;Lucio Marcio Filippo;
Q707738;ca;Luci Marci Filip;
Q707738;hu;Lucio Marcio Filipo;
Q707738;pt;Lúcio Márcio Filipo;
Q707738;pt-br;Lúcio Márcio Filipo;
Q707738;ru;Луций Марций Филипп;
Q707738;sq;Lucius Marcius Philippus;
Q707738;uk;Луцій Марцій Філіп;
Q707738;sv;Lucius Marcius Philippus;
Q707738;ka;ლუციუს მარციუს ფილიპუსი;
Q707738;ar;لوسيوس مارسيوس فيليبوس;
Q707738;el;Λεύκιος Μάρκιος Φίλιππος (ύπατος το 56 π.Χ.);
Q707738;eo;Lucio Marcio Filipo;
Q707738;fi;Lucius Marcius Philippus;
Q707738;he;לוקיוס מארקיוס פיליפוס;
Q707738;pl;Lucius Marcius Philippus;
Q707738;tr;Lucius Marcius Philippus;
Q707738;zh;卢修斯·马修斯·菲利普斯;
Q707744;en;Fructuosus;
Q707744;la;Fructuosus;
Q707744;sq;Fructuosus;
Q707744;arz;فروكتوسوس;
Q707744;be;Фруктуоз Тарагонскі;
Q707744;eo;Fructuosus;
Q707744;et;Fructuosus;
Q707744;he;פרוקטואוסוס הקדוש;
Q707744;ja;タラゴナのフルクトゥオソ;
Q707744;lij;San Fertoso de Tæragoña;
Q707744;pt;Frutuoso de Tarragona;
Q707744;pt-br;Frutuoso de Tarragona;
Q707744;sw;Frutuosi;
Q730625;bg;Асий от Самос;
Q730625;ca;Asi de Samos;
Q730625;de;Asios von Samos;
Q730625;fi;Asios Samoslainen;
Q730625;he;אסיוס מסאמוס;
Q730625;it;Asio di Samo;
Q730625;ja;サモスのアシオス;
Q730625;ko;아시오스 (사모스);
Q730625;nl;Asius of Samos;
Q730625;pl;Azjos z Samos;
Q730625;pt;Ásio de Samos;
Q730625;pt-br;Ásio de Samos;
Q730625;ru;Асий Самосский;
Q730625;sh;Asije sa Samosa;
Q730625;sl;Asius of Samos;
Q730625;sq;Asius of Samos;
Q730625;tr;Samos'lu Asius;
Q868066;bg;Гней Домиций Афер;
Q868066;da;Domitius Afer;
Q868066;de;Gnaeus Domitius Afer;
Q868066;el;Γναίος Δομίτιος Άφρος;
Q868066;hu;Cnaeus Domitius Afer;
Q868066;la;Gnaeus Domitius Afer;
Q868066;nl;Domitius Afer;
Q868066;pl;Gnejusz Domicjusz Afer;
Q868066;pt-br;Domício Afer;
Q868066;ru;Гней Домиций Афр;
Q868066;sq;Domitius Afer;
Q868066;sv;Gnaeus Domitius Afer;
Q868066;uk;Гней Доміцій Афр;
Q921175;de;Euphorion;
Q921175;ru;Евфорион;
Q120729736;pt;son of Adi the Grammarian John;
Q120729736;pt-br;son of Adi the Grammarian John;
Q120729736;sv;son of Adi the Grammarian John;
Q120729817;ar;ابو زكرياء دنخا النصراني;
Q120729817;es;Abu Zakariya Denkha;
Q120729817;fr;Abu Zakariya Denkha;
Q120729817;gl;Abu Zakariya Denkha;
Q120729817;it;Abu Zakariya Denkha;
Q120729817;nl;Abu Zakariya Denkha;
Q120729817;pt;Abu Zakariya Denkha;
Q120729817;pt-br;Abu Zakariya Denkha;
Q120729817;sv;Abu Zakariya Denkha;
Q120729890;de;Simeon von Karka;
Q120730008;fr;Andréas, frère de Magnus;
Q120730008;la;Andreas Magni frater;
Q120730205;de;Tatius Cyrillus;
Q120730205;en;Tatius Cyrillus;
Q120730205;es;Tatius Cyrillus;
Q120730205;fr;Tatius Cyrillus;
Q120730205;gl;Tatius Cyrillus;
Q120730205;it;Tatius Cyrillus;
Q120730205;nl;Tatius Cyrillus;
Q120730205;pt;Tatius Cyrillus;
Q120730205;sv;Tatius Cyrillus;
Q120730255;de;Claudius Eusthenius;
Q120730255;en;Claudius Eusthenius;
Q120730255;es;Claudio Eusthenio;
Q120730255;fr;Claudius Eusthenius;
Q120730255;gl;Claudio Eusthenio;
Q120730255;it;Claudio Eusthenio;
Q120730255;la;Claudius Eusthenius;
Q120730255;nl;Claudius Eusthenius;
Q120730255;pt;Claudio Eusthenio;
Q120730255;sv;Claudius Eusthenius;
Q120730365;es;Mar Abas Catina;
Q120730365;fr;Mar Abas Catina;
Q120730365;gl;Mar Abas Catina;
Q120730365;it;Mar Abas Catina;
Q120730365;nl;Mar Abas Catina;
Q120730365;pt;Mar Abas Catina;
Q120730365;pt-br;Mar Abas Catina;
Q120730365;sl;Mar Abas Katina;
Q120730365;sv;Mar Abas Catina;
Q120730514;el;Ανύσιος;
Q120730514;es;Anisio;
Q120730514;gl;Anisio;
Q120730514;grc;Ἀνύσιος;
Q120730514;it;Anisio;
Q120730514;la;Anysius;
Q120730514;nl;Anysius;
Q120730514;pt;Anisio;
Q120730514;pt-br;Anisio;
Q120730514;sv;Anysius;
Q120730553;es;Triboniano;
Q120730553;fr;Tribonianus;
Q120730553;it;Triboniano;
Q120730553;la;Tribonianus;
Q120730553;nl;Tribonianus;
Q120730553;sv;Tribonianus;
Q120730596;fr;Symeon Shanqlawi;
Q120730615;de;Abt des Großen Klosters;
Q120730615;en;Abbot of the Great Monastery;
Q120731962;es;Yuhanna ibn Abba Musis;
Q120731962;fr;Yuhanna ibn Abba Musis;
Q120731962;gl;Yuhanna ibn Abba Musis;
Q120731962;it;Yuhanna ibn Abba Musis;
Q120731962;nl;Yuhanna ibn Abba Musis;
Q120731962;pt;Yuhanna ibn Abba Musis;
Q120731962;pt-br;Yuhanna ibn Abba Musis;
Q120731962;sv;Yuhanna ibn Abba Musis;
Q120732039;grc;Ἀγαθάγγελος;
Q120732039;de;Agathangelos;
Q120732039;el;Αγαθάγγελος;
Q120732039;en;Agathangelus;
Q120732039;la;Agathangelus;
Q120732039;pt-br;Agatângelo;
Q113417;el;Τέρπανδρος;
Q113417;en-ca;Terpander;
Q113417;en-gb;Terpander;
Q113417;es;Terpandro;
Q113417;fa;ترپاندر;
Q113417;fr;Terpandre;
Q113417;gl;Terpandro;
Q113417;hu;Terpandrosz;
Q113417;hy;Տերպանդրոս;
Q113417;id;Terpandros;
Q113417;it;Terpandro;
Q113417;nl;Terpandros;
Q113417;oc;Terpandre;
Q113417;pl;Terpander z Antissy;
Q113417;pt;Terpandro;
Q113417;pt-br;Terpandro;
Q113417;ru;Терпандр;
Q113417;sq;Terpander;
Q113417;tr;Terpander;
Q113417;uk;Терпандр;
Q113417;zh;特尔潘德;
Q178004;cs;Marcianus;
Q178004;en-ca;Marcian;
Q178004;en-gb;Marcian;
Q178004;tl;Marcian;
Q178004;war;Marcian;
Q178004;sq;Marciani;
Q178004;fr;Marcien;
Q178004;ru;Маркиан;
Q178004;sr;Маркијан;
Q178004;be;Маркіян;
Q178004;et;Marcianus;
Q178004;vi;Marcianus;
Q178004;af;Marcianus van Bisantium;
Q178004;arz;مارقيان;
Q178004;azb;مارسیانوس;
Q178004;br;Flavius Marcianus;
Q178004;bs;Markijan;
Q178004;ca;Marcià;
Q178004;el;Μαρκιανός;
Q178004;gl;Marciano;
Q178004;hak;Marcian;
Q178004;he;מרקיאנוס;
Q178004;hr;Marcijan;
Q178004;hu;Marcianus bizánci császár;
Q178004;hy;Մարկիանոս;
Q178004;ja;マルキアヌス;
Q178004;ka;მარკიანე;
Q178004;ko;마르키아누스;
Q178004;lt;Markianas;
Q178004;mk;Маркијан;
Q178004;mn;Маркиан;
Q178004;nan;Marcianus;
Q178004;pt-br;Marciano;
Q178004;sl;Marcijan;
Q178004;sr-ec;Маркијан;
Q178004;sr-el;Markijan;
Q178004;tr;Markianos;
Q178004;ur;مارسیئن;
Q178004;zh-cn;马尔西安;
Q178004;zh-hans;马尔西安;
Q178004;zh-hant;馬爾西安;
Q178004;zh-hk;馬爾西安;
Q178004;zh-sg;马尔西安;
Q178004;zh-tw;馬爾西安;
Q185117;uk;Юстин;
Q16178297;de;Blaesus;Blaesus von Capri|Blaisos|Blaisos von Capreae|Blaisos von Kapreai
Q16178297;en;Blaesus;Blaesus of Capreae
Q16178297;fr;Blaïsos;Blèse
Q16178297;la;Blaesus Capreensis;Blaesus|Blaesus Comicus
Q16190638;it;Demetrio di Atene;Demetrio
Q16190638;en;Demetrius of Athens;Demetrios|Demetrios of Athens|Demetr.Com.Vet.|Demetrius Comicus|Demetrius Comicus Veteris Comoediae
Q16190638;de;Demetrios;Demetrios Dichter der Älteren Komödie|Demetrios Komikos|Demetrius Comicus
Q16190638;la;Demetrius Comicus;Demetrius Comicus Veteris Comoediae
Q16190638;nl;Demetrius of Athens;Demetrius Comicus
Q20101535;de;Possis von Magnesia;Possis
Q20101535;en;Possis of Magnesia;Possis
Q20101535;it;Posside di Magnesia;Posside
Q20101535;la;Possis Magnes;Possis|Possis Historicus
Q20101847;en;Socrates of Cos;Sokrates the Koan
Q20101874;fr;Sosippos;Sosippe
Q20101874;la;Sosippus;Sosippus Comicus
Q20102013;la;Theodectes Historicus;Theodectes|Theodectes Minor
Q20102017;en;Theodorus of Iconium;Theodorus Iconiensis
Q20102017;es;Teodoro de Konya;Theodorus Iconiensis
Q20102017;fr;Théodoros d'Iconium;Théodore d'Iconium
Q20102020;ast;Teodosi de Siracusa;Teodosio di Siracusa|Teodósio, o Monge
Q20102020;en;Theodosius of Syracuse;Teodosio di Siracusa
Q20102020;it;Teodosio di Siracusa;Teodosio Monaco
Q20102020;sq;Teodosi de Siracusa;Teodosio di Siracusa|Teodosio, o Monge
Q20102287;en;Zenon of Sidon;Zeno of Sidon
Q20102287;la;Zeno Sidonius;Zeno Historicus
Q20102298;de;Zopyros von Byzantion;Zopyros von Magnesia
Q20102298;en;Zopyrus of Byzantium;Zopyrus of Magnesia
Q20102298;fr;Zopyros de Byzance;Zopyre de Byzance|Zopyre de Magnésie|Zopyros de Magnésie
Q20102298;it;Zopiro di Bisanzio;Zopiro di Magnesia
Q22248197;en;Censure;Censoire|Censure of Auxerre|Censurio
Q22248197;fr;Censure;Censoir d'Auxerre
Q22248197;la;Censurius;Censurius Altissiodorensis|Censurius Autissiodorensis
Q22248197;nl;Censurius van Auxerre;Censurinus van Auxerre
Q25397278;la;Marcellinus Presbyter;Marcellinus
Q79329858;en;Olympus;Olympos|Olympus Historicus
Q79329858;he;אולימפוס;אולימפוס היסטוריקוס
Q79329858;la;Olympus;Olympus Historicus
Q85511986;de;Fulbert, Archidiakon;Fulbert, Dekan|Fulbert, von Rouen
Q85511986;fr;Fulbert, Archidiacre;Fulbert, de Rouen|Fulbert, le Sophiste
Q85512039;la;Bovo Sithivensis;Bovo Sancti Bertini|Bovo Sithiensis
Q85512043;it;Brunone di Strasburgo;Bruno Argentinensis
Q85512082;la;Columbanus Trudonis;Columbanus Sancti Trudonis|Columbanus Trudonis Abbas
Q85512089;la;Conradus Brunwillerensis;Conradus Brunvilarensis
Q94945441;la;Iulianus Arianus;Julianus Arianus
Q101238626;en;Andreas of Panormus;Andreas of Panormos
Q101238626;la;Andreas Panormitanus;Andreas Historicus|Andreas Panormius
Q104581799;de;Habron von Athen;Habron Athener
Q105744809;fr;Théophilos;Théophile
Q107584555;nl;Finnian van Kinnitty;Finan Cam|Finnian van Kinnithy
Q120404032;de;Arud der Kanaaniter;Aroz der Chronist
Q120404032;en;Arud the Canaanite;Aroz the chronicler
Q120404205;de;Zamardus;Zamardus der Magier
Q11953937;fr;Umbricius Melior;
Q11953937;it;Umbricio Meliore;
Q11953937;la;Umbricius Melior;
Q11953937;tr;Umbricius Melior;
Q16178297;ca;Bles;
Q16178297;es;Bleso;
Q16178297;it;Bleso;
Q16190638;el;Δημήτριος;
Q16190638;ca;Demetri d'Atenes;
Q16190638;fr;Démétrios l'Ancien;
Q16190638;gl;Demetrio de Atenas;
Q16190638;sq;Demetrius of Athens;
Q19288877;de;Menodoros;
Q19288877;en;Menodorus;
Q19288877;fr;Ménodoros;
Q19288877;it;Menodoro;
Q19288877;la;Menodorus;
Q19288877;ca;Menodor;
Q19288877;ast;Menòdor;
Q20101535;sq;Possis;
Q20101535;ast;Possis;
Q20101535;ca;Possis;
Q20101535;fr;Possis de Magnésie;
Q20101847;ast;Sòcrates de Cos;
Q20101847;ca;Sòcrates de Cos;
Q20101847;de;Sokrates von Kos;
Q20101847;fr;Socratès de Cos;
Q20101847;it;Socrate di Coo;
Q20101847;la;Socrates Chius;
Q20101847;nl;Socrates of Cos;
Q20101874;ca;Sosip;
Q20101874;de;Sosippos;
Q20101874;en;Sosippus;
Q20101874;es;Sosippus;
Q20101874;it;Sosippo;
Q20101874;nl;Sosippus;
Q20102013;ca;Teodectes el Jove;
Q20102013;de;Theodektes der Jüngere;
Q20102013;en;Theodectes the Younger;
Q20102013;fi;Theodektes nuorempi;
Q20102013;fr;Théodecte le Jeune;
Q20102013;it;Teodette il Giovane;
Q20102017;ast;Teodor d'Iconium;
Q20102017;ca;Teodor d'Iconi;
Q20102017;de;Theodoros von Ikonium;
Q20102017;it;Teodoro di Iconio;
Q20102017;la;Theodorus Iconiensis;
Q20102020;ca;Teodosi de Siracusa;
Q20102020;de;Theodosios von Syrakus;
Q20102020;fr;Théodosios de Syracuse;
Q20102020;la;Theodosius Syracusanus;
Q20102020;nl;Theodosius van Syracuse;
Q20102020;pt;Teodósio, o Monge;
Q20102020;pt-br;Teodósio, o Monge;
Q20102098;ast;Tul·li Laurea;
Q20102098;ca;Tul·li Laurea;
Q20102098;de;Tullius Laurea;
Q20102098;en;Tullius Laurea;
Q20102098;fr;Tullius Laurea;
Q20102098;grc;Τύλλιος Λαυρέας;
Q20102098;it;Tullio Laurea;
Q20102098;la;Tullius Laurea;
Q20102098;sq;Tullius Laurea;
Q20102287;ca;Zenó de Sidó;
Q20102287;de;Zenon von Sidon;
Q20102287;es;Zenón de Sidón;
Q20102287;fr;Zénon de Sidon;
Q20102287;it;Zenone di Sidone;
Q20102287;ast;Zenó de Sidó;
Q20102287;da;Zenon af Sidon;
Q20102287;en-us;Zenon of Sidon;
Q20102287;sq;Zenon of Sidon;
Q20102298;ast;Zòpir de Bizanci;
Q20102298;ca;Zòpir de Bizanci;
Q94945441;nl;Julianus Arianus;
Q101238626;de;Andreas von Panormos;
Q101238626;el;Ἀνδρέας;
Q101238626;fr;Andréas de Panormos;
Q101238626;it;Andrea di Panormo;
Q101238626;nl;Andreas of Panormus;
Q101238626;sq;Andreas of Panormus;
Q104581799;el;Ἅβρων;
Q104581799;en;Habron of Athen;
Q104581799;fr;Habron d'Athènes;
Q104581799;it;Abrone di Atene;
Q104581799;la;Habro Atheniensis;
Q104581799;nl;Habron of Athen;
Q105744809;en;Theophilus;
Q105744809;it;Teofilo;
Q105744809;la;Theophilus;
Q105744809;nl;Theophilus;
Q105744809;de;Theophilos;
Q107584555;en;Finan Cam;
Q107584555;la;Finanus;
Q111199249;de;Chrestos;
Q111199249;en;Chrestus;
Q111199249;es;Chrestos;
Q111199249;fr;Chrestos;
Q111199249;gl;Chrestos;
Q111199249;it;Cresto;
Q111199249;la;Chrestus;
Q111199249;nl;Chrestos;
Q111199249;pt;Chrestos;
Q111199249;pt-br;Chrestos;
Q111199249;sq;Chrestus;
Q111199249;sv;Chrestos;
Q120403681;de;Asaph;
Q120403681;en;Asaph;
Q120403681;es;Asaph;
Q120403681;fr;Asaph;
Q120403681;gl;Asaph;
Q120403681;it;Asaph;
Q120403681;nl;Asaph;
Q120403681;pt;Asaph;
Q120403681;pt-br;Asaph;
Q120403681;sv;Asaph;
Q120404205;es;Zamardus;
Q120404205;fr;Zamardus;
Q120404205;gl;Zamardus;
Q120404205;it;Zamardus;
Q120404205;nl;Zamardus;
Q120404205;pt;Zamardus;
Q120404205;pt-br;Zamardus;
Q120404205;sv;Zamardus;
Q120405425;el;Νεστοριανός;
Q120405425;es;Nestoriano;
Q120405425;fr;Nestorianus;
Q120405425;gl;Nestorianus;
Q120405425;grc;Νεστοριανός;
Q120405425;nl;Nestorianus;
Q120405425;pt;Nestorianus;
Q120405425;pt-br;Nestorianus;
Q120405425;sv;Nestorianus;
Q120726976;en;Jesus;
Q120726976;sv;Jesus;
Q120726976;es;Jesús;
Q120726976;fr;Jesus;
Q120726976;nl;Jesus;
Q120726976;de;Jesus;
Q120726976;la;Iesus;
Q120726976;sl;Jezus;
Q120732433;de;Pseudo-Johannes Mamikonian;
Q120732433;en;Pseudo-John Mamikonean;
Q120732497;de;Äbte des Klosters Glak;
Q120732497;en;Abbots of the monastery of Glak;
Q120732536;es;Athqen;
Q120732536;fr;Athqen;
Q120732536;gl;Athqen;
Q120732536;it;Athqen;
Q120732536;nl;Athqen;
Q120732536;pt;Athqen;
Q120732536;pt-br;Athqen;
Q120732536;sv;Athqen;
Q120752984;en;Jacobus Diassorinus;
Q125728051;en;Callias of Athens;
Q125758444;en;Diotimus;
Q125790743;en;Heracleitus;
Q131277515;en;Hagesias of Megara;
Q131277687;en;Paradoxographus Vaticanus;
Q131277687;it;Paradoxographus Vaticanus;
Q131285705;en;Paradoxographus Florentinus;
Q131372640;el;Μενεκράτης;
Q120732320;de;Pseudo-Jakob von Nisibis;
Q120732320;en;Pseudo-Jacob of Nisibis;
Q125147322;it;Zoilo;
Q125147322;de;Zoilos;
Q125147322;en;Zoilus;
Q125147322;la;Zoilus;
Q134268138;en;Antimachus Psecas;
Q134269025;en;Patrocles Phlyeus;
Q205947;arz;كلوديانو بيزيرا دا سيلفا;
Q205947;ast;Claudiano;
Q205947;bg;Клавдиан;
Q205947;br;Claudius Claudianus;
Q205947;ca;Claudi Claudià;
Q205947;cy;Claudian;
Q205947;da;Claudius Claudianus;
Q205947;el;Κλαύδιος Κλαυδιανός;
Q205947;en-ca;Claudian;
Q205947;en-gb;Claudian;
Q205947;eo;Klaŭdo Klaŭdiano;
Q205947;eu;Klaudiano;
Q205947;fa;کلادیوس کلودیانوس;
Q205947;fi;Claudius Claudianus;
Q205947;fy;Klaudianus;
Q205947;gl;Claudio Claudiano;
Q205947;he;קלאודיאנוס;
Q205947;hr;Klaudije Klaudijan;
Q205947;hu;Claudius Claudianus;
Q205947;id;Klaudianus;
Q205947;ja;クラウディアヌス;
Q205947;mwl;Claudiano;
Q205947;nb;Claudius Claudianus;
Q205947;nl;Claudius Claudianus;
Q205947;nn;Claudius Claudianus;
Q205947;pl;Klaudian Klaudiusz;
Q205947;ro;Claudian;
Q205947;ru;Клавдий Клавдиан;
Q205947;scn;Clàudiu Claudianu;
Q205947;sh;Klaudijan;
Q205947;sk;Claudius Claudianus;
Q205947;sl;Claudius Claudianus;
Q205947;sq;Claudian;
Q205947;sr;Клаудијан;
Q205947;sv;Claudius Claudianus;
Q205947;uk;Клавдіан;
Q205947;vi;Claudius Claudianus;
Q205947;zh-cn;克劳迪安;
Q205947;zh-hans;克劳迪安;
Q205947;zh-hant;克勞迪安;
Q206119;af;Marcus Terentius Varro;
Q206119;ar;ماركوس تيرينتيوس فارو;
Q206119;arz;ماركوس تيرينتيوس فارو;
Q206119;ast;Marcu Terencio Varrón;
Q206119;az;Mark Terensi Varron;
Q206119;be;Марк Тэрэнцый Варон;
Q206119;bg;Марк Теренций Варон;
Q206119;br;Marcus Terentius Varro;
Q206119;da;Marcus Terentius Varro;
Q206119;et;Marcus Terentius Varro;
Q206119;fa;مارکوس ترنتیوس وارو;
Q206119;fur;Varon;
Q206119;gl;Marco Terencio Varrón;
Q206119;hr;Marko Terencije Varon;
Q206119;hu;Marcus Terentius Varro;
Q206119;hy;Մարկոս Տերենտիոս Վառո;
Q206119;ka;მარკუს ტერენციუს ვარონი;
Q206119;lv;Marks Terencijs Varrons;
Q206119;mk;Марко Теренциј Варон;
Q206119;nn;Marcus Terentius Varro;
Q206119;pt-br;Marco Terêncio Varrão;
Q206119;ro;Marcus Terentius Varro;
Q206119;sco;Marcus Terentius Varro;
Q206119;sl;Mark Terencij Varo;
Q206119;sq;Varroni;
Q206119;sr-ec;Марко Теренције Варон Реаћанин;
Q206119;sr-el;Marko Terencije Varon Reaćanin;
Q20102298;la;Zopyrus Magnes;
Q20102298;sq;Zopir de Bizanci;
Q22248197;ast;Censure;
Q22248197;es;Censurio de Auxerre;
Q22248197;it;Censurio di Auxerre;
Q22248197;ru;Цензурий Осерский;
Q22248197;sq;Censure;
Q22248197;sw;Sensuri;
Q25397278;it;Marcellino;
Q25397278;en;Marcellinus;
Q25397278;ru;Марцеллин;
Q25397278;de;Marcellinus;
Q79329858;ca;Olimp;
Q79329858;sq;Olympus;
Q79329858;nl;Olympos;
Q79329858;fr;Olympos;
Q79329858;de;Olympos;
Q79329858;it;Olimpo;
Q79329858;es;Olimpo;
Q79329858;sl;Olimp;
Q79329858;el;Ὄλυμπος;
Q85511860;de;Adalbert von Heidenheim;
Q85511860;en;Adalbert of Heidenheim;
Q85511860;fr;Adalbertus abbas Heidenheimensis;
Q85511860;gl;Adalbertus abbas Heidenheimensis;
Q85511860;it;Adalberto di Heidenheim;
Q85511860;la;Adalbertus abbas Heidenheimensis;
Q85511860;nl;Adalbertus abbas Heidenheimensis;
Q85511860;sv;Adalbertus abbas Heidenheimensis;
Q85511937;de;Andreas von Fontevrault;
Q85511937;en;Andrew of Fontevrault;
Q85511937;fr;André de Fontevrault;
Q85511937;gl;Andreas Fontis Ebraldi;
Q85511937;it;Andrea di Fontevrault;
Q85511937;la;Andreas Fontis Ebraldi;
Q85511937;nl;Andreas Fontis Ebraldi;
Q85511937;sq;Andrew of Fontevrault;
Q85511937;sv;Andreas Fontis Ebraldi;
Q85511986;en;Fulbert of Rouen;
Q85511986;it;Fulberto di Rouen;
Q85511986;la;Fulbertus, Archidiaconus Rotomagensis;
Q85511986;nl;Fulbert of Rouen;
Q85512016;de;Bernhard von Fontcaude;
Q85512016;en;Bernard of Fontcaude;
Q85512016;fr;Bernard of Fontcaude;
Q85512016;gl;Bernardus Fontis Calidi;
Q85512016;it;Bernardo di Fontcaude;
Q85512016;la;Bernardus Fontis Calidi;
Q85512016;nl;Bernardus Fontis Calidi;
Q85512016;sv;Bernardus Fontis Calidi;
Q85512039;de;Bovo Sithiensis;
Q85512039;en;Bovo of Saint-Bertin;
Q85512039;fr;Bovon de Saint-Bertin;
Q85512039;gl;Bovo Sithivensis;
Q85512039;it;Bovone di San Bertino;
Q85512039;nl;Bovo Sithivensis;
Q85512039;sv;Bovo Sithivensis;
Q85512043;de;Bruno von Straßburg;
Q85512043;en;Bruno of Strasbourg;
Q85512043;fr;Brunon de Strasbourg;
Q85512043;gl;Bruno Argentinensis;
Q85512043;la;Bruno Argentinensis;
Q85512043;nl;Bruno Argentinensis;
Q85512043;sv;Bruno Argentinensis;
Q85512082;de;Columbanus Sancti Trudonis;
Q85512082;en;Columbanus of Saint-Trond;
Q85512082;fr;Columban de Saint-Trond;
Q85512082;gl;Columbanus Trudonis;
Q85512082;it;Colombano di Saint-Trond;
Q85512082;nl;Columbanus van Sint-Truiden;
Q85512082;sv;Columbanus Trudonis;
Q85512089;de;Konrad von Brauweiler;
Q85512089;en;Conrad of Brauweiler;
Q85512089;gl;Conradus Brunwillerensis;
Q85512089;it;Corrado di Brauweiler;
Q85512089;nl;Conradus Brunwillerensis;
Q85512089;sq;Conrad of Brauweiler;
Q85512089;sv;Conradus Brunwillerensis;
Q94945441;de;Iulianus Arianus;
Q94945441;en;Julianus Arianus;
Q94945441;fr;Julien l'Arien;
Q94945441;it;Giuliano Ariano;
Q33923;ht;Pyè;
Q33923;hsb;Syman Pětr;Swj. Pětr|Swjaty Pětr|Pětr
Q33923;hi;सैंट पीटर;संत पीटर
Q33923;hak;Pí-tet;
Q33923;ha;1 Bitrus;
Q33923;gsw;Simon Petrus;
Q33923;grc;Πέτρος;Κηφᾶς
Q33923;ga;Naomh Peadar;Naomh Peadar Aspal|Naomh Síomón Peadar|Síomón Peadar
